,id,tweet,label
2655,2656,get test covid confus differ pcr serolog antibodi amp antigen test check latest blog post see test right http co xz xx oynt http co n hafvquj,real
2656,2657,photo indonesian doctor hideo ali look children pregnant wife last time,fake
2657,2658,free hors thoroughbr hors need home go sugarcreek sat slaughter gentleman die due covid son want noth,fake
2658,2659,post circul social media claim ugandan kenyan author instruct landlord stop collect rent due novel coronaviru,fake
2659,2660,peopl gather includ wed birthday funer tangihanga busi open public follow public health guidanc includ physic distanc record keep,real
2660,2661,drink coffe fight covid drink ginger tea fight covid coffe ye regular coffe main methylxanthin coffe stimul caffein methylxanthin found coffe chemic similar compound theobromin theophyllin god bless http co ptskiwru,fake
2661,2662,say vatican report pope franci test neg coronaviru second test came back posit,fake
2662,2663,australian scientist refer covid us govern fund bioweapon,fake
2663,2664,isra scientist develop covid vaccin,fake
2664,2665,covid death us long term care facil surpass repres death one everi ltc resid america still learn state count report figur http co qkbv gc c http co bz ra mf,real
2665,2666,case commun link current auckland outbreak peopl commun move auckland quarantin facil includ peopl test posit household contact,real
2666,2667,indiafightscorona india hand ventil ppe hydroxychloroquin tablet amp protect equip guyana fight covid indiainguyana staysaf indiawillwin http co gtdpgj r,real
2667,2668,patient age rmd x like hospit covid http co ftuook et eular http co j lrfqrhpo,real
2668,2669,tire repair die work accid includ death figur covid,fake
2669,2670,rt pib india mani state increas test capac rt pcr rapid antigen test state ut test per,real
2670,2671,announc expans agreement barda addit million support late stage clinic develop mrna includ execut particip phase studi u read http co g r axtgui http co bhmfekq,real
2671,2672,chain indic newborn name mart n sosa admit children hospit caba argentina,fake
2672,2673,rt surgeon gener use handsanit make sure contain methanol toxic absorb,real
2673,2674,open question state say hospit mean current cumul recov mean track state show icu number clear covid relat gonna tough nail,real
2674,2675,bioweapon news anoth scari thing covid survivor fulli recov http co ttocbbwtmp http co ciubtynz x smartnew,fake
2675,2676,million peopl attend anti corona protest berlin august st,fake
2676,2677,state set new record high today includ largest california florida texa state set new high last day see south red west orang http co mha ieu j,real
2677,2678,coronaviru cancel billion man hour pointless militari bullshit http co rzxesqw,fake
2678,2679,new case covid lago ogun plateau edo kaduna oyo fct adamawa jigawa ebonyi borno nasarawa bauchi gomb enugu bayelsa case covid nigeria discharg death http co kjenrakfvg,real
2679,2680,popul india crore covid infect lakh person check everi day take day year test crore peopl time india complet destroy corona,fake
2680,2681,covid get commun could spread quickli larg gather seen larg gather wed parti reason peopl manag isol longer leav isol attend funer tangihanga,real
2681,2682,march forese futur microsoft soni shut game server uk school hour,fake
2682,2683,none pregnant women experienc stillbirth covid symptom http co fkcur xiyx http co dmtamlmhjm,real
2683,2684,ye nation coin shortag due covid sign end paper money http co fxp cq lvl,fake
2684,2685,promis one thing behalf agniv decad missionari bharat face spitter face corona crisi west includ arab world find peac chant gayatri mantra http co nvdxdti,fake
2685,2686,arizona report record number case current hospit today signal entir clear yet absolut number small death state gener rise sinc may http co zfhgpchw,real
2686,2687,complet fibrinolysi shutdown seen sever covid http co jk tx mt z http co xowibklxsd,real
2687,2688,major leagu basebal gain big sponsor http co bfwvgcmphn coronaviru basebal majorleaguebasebal sponsor,fake
2688,2689,watch live bori johnson address nation announc new coronaviru restrict england hous common statement http co bs nwzmbwl http co q wca ynbo,real
2689,2690,number daili test increas integr part chase viru strategi state advis symptomat neg rapid antigen test mandatorili subject rt pcr,real
2690,2691,addit case recov total number activ case import case miq facil commun case,real
2691,2692,biomagnet cure coronaviru,fake
2692,2693,govern mexico citi offer weekli stay home,fake
2693,2694,joe biden said presid trump told american drink bleach could help combat coronaviru mostli fals trump explicitli recommend ingest disinfect like bleach phillyinquir http co c qndnvhz,fake
2694,2695,potenti long term health effect infect remain unknown drtedro covid http co dl cx cnri,real
2695,2696,cdc monitor differ model forecast possibl covid death us may nation forecast suggest increas total number death slow exceed june check state forecast http co ft cgmampx http co b r xhrc,real
2696,2697,scari statisticslink obes covid includ greater risk hospit admitt http co sn xynx gp,real
2697,2698,hydroxychloroquin cure covid conspiraci biil gate dr fauci ban,fake
2698,2699,chief priest satyendra da ram janmabhoomi site ayodhya goe self quarantin one assist test posit covid congress mp karti chidambaram test posit coronaviru infect covid coronaviru coronavirusfact http co ojkxl wxvg,fake
2699,2700,prime minist bori johnson tell liaison committe govern best make coronaviru test readili avail latest stori http co uuevhabk http co yz qmujg,real
2700,2701,today new case covid confirm nigeria total confirm case nigeria urg nigerian remain calm pleas adher recommend health author includ handwash self isol return travel other http co wmznwl uya,real
2701,2702,transport sec grant shapp say uk critic moment control spread covid add clear week behind see europ kayburley read http co yzoyrskdrh http co rs hkkgve,real
2702,2703,india go lockdown next five day,fake
2703,2704,biggest covid expert nanavati hospit dr ansari dr limay inform follow four treatment commonli given patient,fake
2704,2705,bbc reliabl news sourc imag doctor make look like british outlet report ghislain maxwel intens care covid http co booofuf em,fake
2705,2706,huge test number appear due part california georgia state releas backlog result ca ga report least k result today yesterday instanc ca alon report k test result today http co hjevld vi,real
2706,2707,nyt biden nose better abl sniff viru http co mkaarp vqm josephbiden coronaviru newyorktim anteat,fake
2707,2708,ethiopian airlin flight itali addi ababa airport even passeng infect viru strength except god,fake
2708,2709,drug control gener india dcgi also permit two indigen develop vaccin covid one develop bharat biotech intern ltd collabor icmrdelhi anoth zydu cadila healthcar ltd phase amp ii clinic trial,real
2709,2710,tamazonx probabl reason trump favorit covid drug chloroquin,fake
2710,2711,brazilian light candl pm modi call stand solidar coronaviru,fake
2711,2712,today activ covid case peopl quarantin gandhinagar district gujarat http co gialss xd cmoguj dgpgujarat covid covid covid coronaupd coronavirusindia coronavirusupd coronaviru covidupd http co xzounruoi,real
2712,2713,remain case mt roskil evangel fellowship group case bereav event group includ case whose sourc infect bereav event,real
2713,2714,although metric provid import benchmark consid end measur inform whether state abl reopen safe case case decis includ factor ppe avail abil trace posit case,real
2714,2715,raymond royc rife develop method use sound frequenc cure cancer kill bacteria virus harmless quick virtual free effect scan frequenc amplitud characterist guess amp work eras big pharma http co dicownnz,fake
2715,2716,john edward grime prais social media speak wear mask stick social distanc rule http co yf dirnav,real
2716,2717,parcel china spread covid,fake
2717,2718,sale new covid perfum tank industri analyst say whole project ventil,fake
2718,2719,state report new death highest daili death toll record far http co hi yv eiic,real
2719,2720,icmr approv covid test lab across india one govern lab begin year indiafightscorona icmrfightscovid http co ugmspu mmh,real
2720,2721,combin total confirm probabl case remain chang number recov case remain repres confirm probabl case addit death report,real
2721,2722,video byculla maharashtra mla wari pathan threaten polic open mosqu exist lockdown impplement contain covid spread,fake
2722,2723,limit number imag suspect covid skin sign submit covid symptom studi app skin colour reason need examin may part rash darker skin difficult photograph,fake
